X,Y,time
0.500271352235028,0.50005230504434,0.07536506652832
0.500525154867571,0.500106929055727,0.08812952041626
0.500835826396867,0.500161487821089,0.100868463516235
0.501182322922462,0.50021600890072,0.112469434738159
0.501553516155423,0.500270500875523,0.125155448913574
0.501943706215454,0.500324964277852,0.13838529586792
0.502350117640132,0.500379395775371,0.152703762054443
0.50277155936555,0.50043379018567,0.164916038513184
0.503207711432061,0.500488141396866,0.176747560501099
0.503658746351979,0.500542442706951,0.18935489654541
0.504125128893713,0.500596686859252,0.204123735427856
0.504526264798758,0.500650781691843,0.215814113616943
0.504881868284832,0.500705168370177,0.227703094482422
0.505217997236065,0.500759677862274,0.240774631500244
0.505548116677404,0.500814255173058,0.254268407821655
0.505879390273548,0.500868873084016,0.265928745269775
0.506215756138456,0.500923515113425,0.277158975601196
0.506559445995251,0.500978170219431,0.289380073547363
0.506911553241921,0.501032846538265,0.303346395492554
0.507272977101829,0.501087506574712,0.314292192459106
0.507645326079717,0.501142154956305,0.32612419128418
0.508028922039953,0.501196786235676,0.337630748748779
0.508424192826243,0.501251394642354,0.349480152130127
0.508831645903455,0.50130597425896,0.360742807388306
0.509251851093433,0.501360519018019,0.372254133224487
0.509685425930795,0.501415022985462,0.385940313339233
0.510133045028266,0.501469479814582,0.397318840026855
0.5105954394694,0.501523882765798,0.408974647521973
0.510991337955172,0.50157806296491,0.420800685882568
0.511341975202012,0.501632600152156,0.432805061340332
0.51167330009066,0.501687272655582,0.444088220596314
0.511998677419346,0.501742021010714,0.455727338790894
0.512324533366794,0.501796859054632,0.46934986114502
0.512655670620823,0.501851728261822,0.480677127838135
0.512994353456621,0.501906604439048,0.492261409759522
0.513341312583773,0.50196146233649,0.504032850265503
0.513698062861919,0.502016313141022,0.515382528305054
0.514065266107258,0.502071156775931,0.526591539382935
0.514443336326416,0.502125987532775,0.538482666015625
0.514832745429842,0.502180799704358,0.552258014678955
0.51523401511859,0.502235587505525,0.563616752624512
0.515647712780498,0.502290345077937,0.57518744468689
0.516074447323203,0.502345066588936,0.587229728698731
0.516514872740521,0.502399746161542,0.598115682601929
0.516969696072333,0.502454377557596,0.609722137451172
0.517411408396711,0.502509538376924,0.621703863143921
0.517789676658399,0.50256384757995,0.635278940200806
0.518133438288331,0.502618567325408,0.646307945251465
0.518463429715627,0.502673415815998,0.658440351486206
0.518790042749985,0.502728318100827,0.671592235565185
0.519119203548865,0.502783244065364,0.685681819915772
0.519454825737452,0.502838202141313,0.697341918945313
0.519798174159844,0.502893204897811,0.709273338317871
0.520150701851358,0.502948228148546,0.722524404525757
0.520513390287321,0.503003248448937,0.736855030059814
0.520886688306582,0.503058259576928,0.747900009155273
0.521271075561295,0.503113255880536,0.759754180908203
0.521667070081045,0.503168231691585,0.771964311599731
0.522075228766449,0.503223181309093,0.785829305648804
0.522496149397481,0.503278098980903,0.797329664230347
0.522930466652051,0.503332979142626,0.808896780014038
0.523378865410325,0.503387815961346,0.820640563964844
0.523813280038491,0.503443198944311,0.831902742385864
0.524182584171765,0.503497539867503,0.843291282653809
0.524517223732997,0.503552440981539,0.855108022689819
0.524838314625034,0.50360750529543,0.868610858917236
0.525157293780854,0.503662648600279,0.879473924636841
0.525479654573615,0.503717839705407,0.89134931564331
0.525808273674807,0.503773061678505,0.903719902038574
0.526144763136216,0.503828303334557,0.914559125900269
0.526490100813361,0.503883556097217,0.926235675811768
0.526844999277665,0.503938813035883,0.937772512435913
0.527210040784512,0.503994067513972,0.950648069381714
0.527585731931406,0.504049313448739,0.961591958999634
0.527972589082463,0.504104545261897,0.973577499389648
0.52837115370136,0.504159757419671,0.986860752105713
0.528781999471319,0.504214944405343,0.997828245162964
0.529205737803626,0.504270100693763,1.00953960418701
0.529643015140532,0.504325221036296,1.02103161811829
0.53009452877154,0.504380299907189,1.03266048431396
0.530533250128179,0.504435934408891,1.04373359680176
0.530907110319259,0.504490569458533,1.05516386032105
0.531246668222545,0.504545720792705,1.06876373291016
0.531572073781436,0.504601058065812,1.08002758026123
0.531894405234802,0.504656503337676,1.09177565574646
0.53221998008478,0.504711990979431,1.10394620895386
0.532551741818208,0.504767502157459,1.11561512947083
0.532891008696105,0.504823011903735,1.12681603431702
0.533239309238646,0.504878522500803,1.13908934593201
0.533597588456884,0.504934036459333,1.15303254127502
0.533966311230217,0.504989547516324,1.16561388969421
0.534345935382258,0.505045049939109,1.17803502082825
0.53473695779644,0.505100538375922,1.19076991081238
0.535139916463872,0.505156007516377,1.20475268363953
0.535555390760541,0.505211452095304,1.21728897094727
0.535984001066722,0.505266866952609,1.22947788238525
0.536426409573176,0.505322247155064,1.24468111991882
0.536854876645864,0.505378211057138,1.25993800163269
0.537272346255101,0.505434056339324,1.27369832992554
0.537636555816037,0.505488947523516,1.28807377815247
