Yaw_change,time
0,0
0.002307051490873,1
0.004565526828,2
0.008495430352026,3
0.012242105358169,4
0.016181303541971,5
0.020273097831146,6
0.024497005682958,7
0.028841319612037,8
0.033507383701123,9
0.037620175442978,10
0.041955549287791,11
0.046576336586828,12
0.05014313535276,13
0.054842035110475,14
0.058825321818482,15
0.06358063171347,16
0.068474364874546,17
0.073502269616675,18
0.078797137592032,19
0.083751076722029,20
0.089172059050012,21
0.093572270967189,22
0.098378096970604,23
0.104628431388174,24
0.108678945607308,25
0.114246936736171,26
0.119960846873994,27
0.1255875479996,28
0.131801296180365,29
0.136861237170663,30
0.142271927557679,31
0.147934444254011,32
0.155168730665858,33
0.15967711117587,34
0.166013147144476,35
0.172285901628898,36
0.179323842264514,37
0.184827012461385,38
0.191028063895569,39
0.197386317944432,40
0.205530835700821,41
0.210683155413337,42
0.217488712175036,43
0.224109905299744,44
0.23122382142665,45
0.238302304576085,46
0.245295362044857,47
0.254321031639144,48
0.26003211418745,49
0.268124192859164,50
0.274953375873672,51
0.282604551239305,52
0.290114929747554,53
0.297793444138686,54
0.306267486561525,55
0.314415146115258,56
0.32181860823649,57
0.330086598368669,58
0.338222536811782,59
0.346405618486314,60
0.354115053236233,61
0.363041106430489,62
0.37179058157887,63
0.380442779701407,64
0.389380806805746,65
0.398671791228641,66
0.407398701113318,67
0.41671591045839,68
0.426158013988264,69
0.435564749904894,70
0.44458985800777,71
0.453043269727274,72
0.464093025498641,73
0.474066670774367,74
0.484070182748609,75
0.492693683833044,76
0.504211679378192,77
0.514763113954857,78
0.525245603390336,79
0.535692579625649,80
0.545292958041923,81
0.557112384833884,82
0.567886674393214,83
0.578566171157244,84
0.58933536785077,85
0.60142379522098,86
0.612745629301783,87
0.623873734545541,88
0.635570148918381,89
0.646202448003145,90
0.65876423878824,91
0.669983041342514,92
0.681581865394788,93
0.694465132855457,94
0.705366475300356,95
0.718416758427181,96
0.731151064270438,97
0.746671634850179,98
0.758563645336936,99
0.769683761940081,100
0.782556690754563,101
0.795536115586871,102
0.808818221313263,103
0.821707278236397,104
0.83438355216303,105
0.848366124853283,106
0.860981421304082,107
0.873408340228323,108
0.886972961631987,109
0.900307665875153,110
0.913809521966769,111
0.927465198780291,112
0.940839322167564,113
0.954443687902902,114
0.96790003318804,115
