Yaw_change,time
0.0,0.0
0.0024291001704762386,1.0
0.0051562646838201835,2.0
0.007454916632143569,3.0
0.009867415789383736,4.0
0.01227481941187032,5.0
0.014674597205673804,6.0
0.017077091439347627,7.0
0.019409807126186677,8.0
0.0216697944281684,9.0
0.023857172044423607,10.0
0.02597865090403693,11.0
0.028035600566204043,12.0
0.030026394306613354,13.0
0.03195103489836062,14.0
0.03384908889319483,15.0
0.037117422862640186,16.0
0.03956643444771151,17.0
0.0419704857290233,18.0
0.04400733331417964,19.0
0.0468336688838208,20.0
0.049272211212588804,21.0
0.05161674304663111,22.0
0.05394285758521725,23.0
0.056290793538554415,24.0
0.058695253430584404,25.0
0.061138804511641345,26.0
0.06361959248340954,27.0
0.06621203683713917,28.0
0.06885946497001946,29.0
0.07155000751453845,30.0
0.07427960843477331,31.0
0.07693578037448656,32.0
0.07953989887116271,33.0
0.08209906072561689,34.0
0.08461927283304335,35.0
0.08709541647846251,36.0
0.0895318202850424,37.0
0.09200801826624937,38.0
0.09443726284372157,39.0
0.09686455203996173,40.0
0.09938409696165658,41.0
0.10172858410884197,42.0
0.10414235546929279,43.0
0.1069854007634653,44.0
0.10970115737474806,45.0
0.11243712126003343,46.0
0.1151543792074783,47.0
0.11784346639220662,48.0
0.12043065217204288,49.0
0.12314756667715873,50.0
0.12565920209926665,51.0
0.1281879507171126,52.0
0.13072839943878473,53.0
0.13330094022142258,54.0
0.13590527451303805,55.0
0.13853742271955977,56.0
0.14119544062879774,57.0
0.14387781009626105,58.0
0.14658301032387885,59.0
0.14931003703457602,60.0
0.1520577619565456,61.0
0.15482535721811413,62.0
0.15761185214251042,63.0
0.16041622182533655,64.0
0.1632377279004257,65.0
0.16604143368170823,66.0
0.1687580944301754,67.0
0.17144738306251828,68.0
0.17411164734987764,69.0
0.17599084160856548,70.0
0.17932921828672344,71.0
0.18202179953076986,72.0
0.18473188578939098,73.0
0.18745781679802048,74.0
0.19019870416506246,75.0
0.19295452137110888,76.0
0.19572219534825708,77.0
0.19850221362077594,78.0
0.20127863944492205,79.0
0.20406430414289076,80.0
0.20674393651959988,81.0
0.20940304334594972,82.0
0.21209265248550555,83.0
0.21439431580732424,84.0
0.21720634821315166,85.0
0.21995737397666265,86.0
0.22267685944903723,87.0
0.22542864094453674,88.0
0.22817570088165048,89.0
0.23092975954714165,90.0
0.23369242338396862,91.0
0.23646643553980862,92.0
0.23925207188127207,93.0
0.24204339497654967,94.0
0.24484922392389513,95.0
0.24766593207082416,96.0
0.25049309799613034,97.0
0.2533085833615323,98.0
0.2559469984654379,99.0
0.2586162489435853,100.0
0.2613303501439043,101.0
0.2640462816952069,102.0
0.26676554387625967,103.0
0.26950958925095164,104.0
0.2722586923794445,105.0
0.2750181916655525,106.0
0.27778805954411667,107.0
0.280567883603319,108.0
0.28335729671722254,109.0
0.2861558848629009,110.0
0.2889632301232559,111.0
0.29176345929540387,112.0
0.29457091133958824,113.0
0.2974129317054272,114.0
0.300071261752693,115.0
0.30267826655172386,116.0
0.3056467744905017,117.0
0.3084509014678433,118.0
0.3112280538013286,119.0
0.31399415641257683,120.0
0.3167703749182135,121.0
0.3195515064553768,122.0
0.32233909285721934,123.0
0.325133849898875,124.0
0.32793599035663185,125.0
0.33063214365366034,126.0
0.33345207318710113,127.0
0.33610415086157686,128.0
0.3388347680798196,129.0
0.3415568487200081,130.0
0.344286027781183,131.0
0.3470238196952603,132.0
0.3497688191339862,133.0
0.3525216387097733,134.0
0.3552861943865943,135.0
0.35805708619008353,136.0
0.36083553373092564,137.0
0.3636214051357092,138.0
0.3664143379991761,139.0
0.36921404719335166,140.0
0.3720202005167036,141.0
0.37483247104968387,142.0
0.37765056968821925,143.0
0.3804741856907041,144.0
0.38328805650505593,145.0
0.38611150520920157,146.0
0.3889419725069486,147.0
0.39172248980711516,148.0
0.39488535393706425,149.0
0.3976720012000986,150.0
0.4004588857135857,151.0
0.4032497303545913,152.0
0.40604547021748744,153.0
0.40875819521322115,154.0
0.4115756066265214,155.0
0.4142981775339481,156.0
0.41704250450373176,157.0
0.41977836973075694,158.0
0.4225191045935558,159.0
0.425264930832357,160.0
0.4280202012607778,161.0
0.4307821487258034,162.0
0.4335506529640906,163.0
0.43632572365343225,164.0
0.4391122276552033,165.0
0.44189571116826587,166.0
0.44468673709808654,167.0
0.4474853396499949,168.0
0.4502891589625787,169.0
0.45309792969387475,170.0
0.4559113775022688,171.0
0.45872925397825176,172.0
0.4615512626408571,173.0
0.4643771734005204,174.0
0.4672066897294586,175.0
0.470030671112917,176.0
0.472858230348869,177.0
0.47569027018152177,178.0
0.47852620148584146,179.0
0.4813656086164633,180.0
0.4841525436754198,181.0
0.4871693386839834,182.0
0.4901679266020864,183.0
0.49293469971739545,184.0
0.4956843610137088,185.0
0.49845312544498077,186.0
0.5012151834303918,187.0
0.5039789090743054,188.0
0.5067488747445691,189.0
0.509525635412039,190.0
0.5123079779409332,191.0
0.5150958114628043,192.0
0.5178888367453484,193.0
0.5206868169667099,194.0
0.5234894514814611,195.0
0.5262965302078015,196.0
0.5291077877262926,197.0
0.531922984539974,198.0
0.5347418980205167,199.0
0.5375642745291391,200.0
0.5403898989579905,201.0
0.5432185141100427,202.0
0.546049896798028,203.0
0.5488906369548504,204.0
0.5517111975206526,205.0
0.5545429652268961,206.0
0.5573771909904135,207.0
0.5602138014096101,208.0
0.5630524495869175,209.0
0.5656978881863531,210.0
0.5688214831986147,211.0
0.5715596739154389,212.0
0.5742927490313604,213.0
0.5776233281081574,214.0
