displacement,time
0.0,0.0
0.002089033165543021,1.0
0.004035424809323831,2.0
0.006389101780254863,3.0
0.008672169803874174,4.0
0.010888319955882231,5.0
0.013076292242346372,6.0
0.015382370474409945,7.0
0.017365772206520844,8.0
0.019447322904575973,9.0
0.0217069878935666,10.0
0.024044815568636028,11.0
0.026156461554121962,12.0
0.02791058886844843,13.0
0.02789421312893967,14.0
0.027898271739860554,15.0
0.02796793347643214,16.0
0.029892339305532555,17.0
0.031970000526007125,18.0
0.033940110383597094,19.0
0.0364022629200157,20.0
0.038477786546437354,21.0
0.04067244423197787,22.0
0.04294274920675403,23.0
0.04497863376184199,24.0
0.04715596118110846,25.0
0.049342383190558156,26.0
0.05163678864277058,27.0
0.05373733260339496,28.0
0.056211445471845166,29.0
0.058358594958517675,30.0
0.060423373891690224,31.0
0.06214137624914169,32.0
0.06214412840787065,33.0
0.06212238616480622,34.0
0.062121532642476704,35.0
0.06415356069666364,36.0
0.06618967474275185,37.0
0.06846254569064084,38.0
0.07064900753783546,39.0
0.0726786931577429,40.0
0.07493740450331064,41.0
0.07716385981294797,42.0
0.07940101923778686,43.0
0.08162379534266725,44.0
0.08386238499473316,45.0
0.08610646491750487,46.0
0.0882910254148189,47.0
0.09063294061562822,48.0
0.09273208185463049,49.0
0.09512716426123255,50.0
0.09663976728893715,51.0
0.09664308785818118,52.0
0.09663187933508043,53.0
0.09864586486768046,54.0
0.10075706487868973,55.0
0.10307956598999134,56.0
0.10501953449421962,57.0
0.10732827894252589,58.0
0.10956828828031782,59.0
0.1118859804583527,60.0
0.11412054604769052,61.0
0.11635514426266726,62.0
0.11860225841723718,63.0
0.12080550573657042,64.0
0.12318265127140579,65.0
0.12470152315198581,66.0
0.12470259063683015,67.0
0.1246927973643718,68.0
0.12665125892035153,69.0
0.12868045346707738,70.0
0.13112592012935903,71.0
0.13311830702281346,72.0
0.13521216118731003,73.0
0.13741347573927784,74.0
0.13967025473895592,75.0
0.14191694461394327,76.0
0.1441338845823164,77.0
0.146352185352465,78.0
0.1487630798655077,79.0
0.15097604789542612,80.0
0.15325402779692557,81.0
0.15493846848798326,82.0
0.15493433421606334,83.0
0.15493351920419615,84.0
0.15688439064952428,85.0
0.15916637458778718,86.0
0.1612863774709863,87.0
0.1631971452887285,88.0
0.1654560471356703,89.0
0.1675064296476485,90.0
0.1699566044077607,91.0
0.1721274642939616,92.0
0.1744143453259046,93.0
0.176477313646691,94.0
0.17855276031715323,95.0
0.18089430795273503,96.0
0.18306718477763254,97.0
0.18475319548546174,98.0
0.18474690058013674,99.0
0.18465956947041182,100.0
0.18664772985207354,101.0
0.1888455873458274,102.0
0.19090797823616357,103.0
0.19290782358652536,104.0
0.19538170501394742,105.0
0.1974913952816201,106.0
0.19966792194694957,107.0
0.20184783601234585,108.0
0.2041161838362572,109.0
0.20636202451186658,110.0
0.20857158016421423,111.0
0.21090263780653415,112.0
0.2130068117500513,113.0
0.2154552833718243,114.0
0.21692583114074035,115.0
0.21692664538499132,116.0
0.2169235970944242,117.0
0.21895340749694298,118.0
0.22070834889971996,119.0
0.222856308271825,120.0
0.22516160311895816,121.0
0.22726440929019748,122.0
0.22945870094349036,123.0
0.23165634234030025,124.0
0.23388252438955978,125.0
0.23611318586778132,126.0
0.2383653978905187,127.0
0.24055250277305973,128.0
0.24276405380090657,129.0
0.24507208868054411,130.0
0.24667546955538394,131.0
0.2466752608034925,132.0
0.24667027400863248,133.0
0.24863651242002172,134.0
0.25071294941457095,135.0
0.2530323378167227,136.0
0.2550300356331427,137.0
0.2572986312688037,138.0
0.2596039916178048,139.0
0.26172337395451384,140.0
0.26393464566619856,141.0
0.26627367900861165,142.0
0.2683980875079988,143.0
0.27059639675610014,144.0
0.2730210785386595,145.0
0.27513583019410115,146.0
0.2768106429830675,147.0
0.27680529025882505,148.0
0.2769350228094812,149.0
0.27884387153890544,150.0
0.2809447146449928,151.0
0.2830188383957687,152.0
0.28545235708580813,153.0
0.28746987440784455,154.0
0.2897354380176872,155.0
0.2919695428810342,156.0
0.29420075408509555,157.0
0.29639129103562956,158.0
0.29872751581835866,159.0
0.3009578905873529,160.0
0.30317151094404887,161.0
0.304952188375808,162.0
0.3049584128589409,163.0
0.30504436980932753,164.0
0.3069435247770704,165.0
0.309073615476874,166.0
0.31123106595445865,167.0
0.3134046838862982,168.0
0.3155796727633243,169.0
0.3177053623378418,170.0
0.3198827062367139,171.0
0.32217634901895853,172.0
0.3243365372106322,173.0
0.3265187953479112,174.0
0.32890812244910295,175.0
0.33111590227102167,176.0
0.332693878770414,177.0
0.33269371770390616,178.0
0.33469010977394614,179.0
0.3365966620146961,180.0
0.3390712010613013,181.0
0.34120773197351945,182.0
0.34341553298418964,183.0
0.34557396503330756,184.0
0.34779775437257715,185.0
0.34995016299628134,186.0
0.352338711899172,187.0
0.35444483608983024,188.0
0.35664524062784075,189.0
0.358348692627293,190.0
0.3583491400853679,191.0
0.3583380531386835,192.0
0.3605650718284174,193.0
0.3619929357173221,194.0
0.36418614099736374,195.0
0.3664314760601031,196.0
0.3683498060773887,197.0
0.37084640420532267,198.0
0.37303624588786677,199.0
0.37523839217567534,200.0
0.37751515391251367,201.0
0.3797123737886395,202.0
0.38191195491976543,203.0
0.38426019591405364,204.0
0.38584754702419477,205.0
0.3858454399943625,206.0
0.38766972580634423,207.0
0.3899646675432229,208.0
0.392117194943571,209.0
0.39419069858242833,210.0
0.3966724072617798,211.0
0.39879099693563097,212.0
0.40107876583546365,213.0
0.40329075716383206,214.0
0.4054765895625265,215.0
