X,mean_prediction,standard_deviation
0.1755819725195088,447.9648000434536,0.08342700229041923
0.1759432478192185,448.88352117157774,0.0833565295152116
0.1763110758522574,449.8187707034667,0.08328530887549675
0.1766899339381226,450.78192447197216,0.08321256812400471
0.1770831253448272,451.78136758020264,0.08313778613524019
0.1775034554649851,452.8496275787038,0.08305870636454499
0.1779526653699971,453.99109781740117,0.0829752535637301
0.1784110048709375,455.15557106888446,0.08289130472063293
0.1788424054045984,456.25142487714766,0.08281346659824415
0.1791995528859144,457.15853160392726,0.08274992905018955
0.179583436368513,458.1334175779484,0.08268258592496597
0.1799657916889653,459.1042948118702,0.08261652260258018
0.1803538005420708,460.08939969335916,0.08255054999038959
0.1807280444478457,461.0394378068886,0.08248796534674796
0.1811390158374018,462.08257879888697,0.08242045170082772
0.1815341085796553,463.0852892975963,0.08235677518195932
0.1818815277658468,463.9669085022615,0.08230179407589085
0.1822887185365817,465.0000896397396,0.08223858501410229
0.1826808142987021,465.99485488576465,0.08217898827999759
0.1830645836920757,466.96839020556945,0.08212188068454891
0.1834411849562771,467.92364344903035,0.08206703106025985
0.1838326734773193,468.9165588849137,0.08201127078644195
0.1842524832701675,469.98119593832234,0.08195291187064452
0.184709075150787,471.1389904722164,0.08189113765739914
0.1851804180054959,472.3340629203303,0.08182922478146974
0.1856154756669298,473.437027580454,0.08177375693358264
0.1859908190407419,474.38852492076694,0.08172719436886376
0.1863782618087148,475.3706219638261,0.08168038407949553
0.1867641769525574,476.34877787026926,0.08163501525444365
0.1871538331085717,477.3363504635345,0.08159047560660737
0.1875490160877484,478.3378680196183,0.08154659652206725
0.1879438941496188,479.3385545007768,0.08150403708787504
0.1882409667380645,480.09135013872583,0.0814728610384878
0.1885895765966502,480.97470770390646,0.08143718719545856
0.1889390043554835,481.86010207510844,0.08140240647635488
0.1892945663137234,482.76100634402246,0.08136800970600895
0.1896602077343739,483.6874182922329,0.08133366485635356
0.1900395029254326,484.6483951281407,0.08129912704263899
0.1904430090143499,485.6706846989691,0.08126357955068637
0.1908821430167316,486.7832120337407,0.08122626691457678
0.1913406466730239,487.9447898917133,0.0811888051235777
0.191763364375542,489.01569449948147,0.08115559154999358
0.1921059736548804,489.8836495644646,0.08112958105477527
0.1924896892554533,490.8557418297569,0.0811013960044598
0.1928703703879067,491.82015103279264,0.08107440023682218
0.1932548649692305,492.7942303690361,0.08104808440084268
0.1936447832788045,493.7820646534092,0.08102235136487698
0.1940300211225011,494.75806052051485,0.08099784396449519
0.1944515019447321,495.82590536156204,0.08097204482150293
0.1948633292486906,496.8693265263282,0.08094783067477268
0.1952227665235927,497.78004259982845,0.08092747547177408
0.1956343131934598,498.8228319827467,0.08090503144824603
0.1960408208650323,499.85290336987237,0.08088373623689929
0.1964483687746665,500.8856663380575,0.08086323416108457
0.1968689144472663,501.95143137837294,0.08084292920871884
0.1973040237172126,503.0541798400518,0.08082280208328095
0.1977530389556309,504.1922599056852,0.08080293206787555
0.19820524498922,505.3385254763707,0.08078380643619734
0.1986362679278716,506.4311941989581,0.08076637271161777
0.1989941843204798,507.3386115586036,0.08075245873846763
