Yaw_change,time
0,0
0.001095755716133,1
0.005934217132161,2
0.010077463845667,3
0.014524756898688,4
0.019173000372713,5
0.02396949521736,6
0.028874091199222,7
0.033925899256807,8
0.039479959543207,9
0.046637271430253,10
0.051231767958655,11
0.056419648836222,12
0.062130666904679,13
0.067820887241055,14
0.073545523638195,15
0.079389238077267,16
0.085747090116154,17
0.093809854455514,18
0.09878166244618,19
0.105087266465331,20
0.111987964877169,21
0.118723098178514,22
0.125432478114181,23
0.132253546925375,24
0.14107290181319,25
0.146799835381023,26
0.153937621619518,27
0.161546593865885,28
0.169096087135409,29
0.176580812161525,30
0.1854622670702,31
0.192341385595342,32
0.20170119769372,33
0.207846864017368,34
0.215961836419684,35
0.226498703186028,36
0.231010528458468,37
0.239295161067751,38
0.247236971385132,39
0.254925659614699,40
0.263816616383686,41
0.273077844171905,42
0.282605581878259,43
0.292883982777217,44
0.300881582967327,45
0.310854288899788,46
0.320448621360263,47
0.330111201026537,48
0.339767137261286,49
0.350241653965787,50
0.360593727819468,51
0.370806548285969,52
0.381834537366132,53
0.390058383624084,54
0.402526490523312,55
0.413522899273207,56
0.421940225786323,57
0.435052113975539,58
0.445585380828704,59
0.456903066908761,60
0.467834851093466,61
0.479961087570182,62
0.491612042573827,63
0.503344107805056,64
0.516159834488278,65
0.528638381331904,66
0.540485034997098,67
0.551770113672732,68
0.564080687077984,69
0.575678687552222,70
0.587845580117406,71
0.600182750896869,72
0.612845997798657,73
0.625383210627483,74
0.637822458955139,75
0.653035507207327,76
0.66557910946588,77
0.677612760004975,78
0.695640806995575,79
0.708445157374726,80
0.721280551144814,81
0.734823319357493,82
0.750453170721933,83
0.763253409136563,84
0.772427348886813,85
0.785482662255395,86
0.798812537125409,87
0.810953684365246,88
0.826560128551839,89
0.83857451139592,90
0.852551941869299,91
0.864007931744818,92
0.875779349806681,93
0.888624040255444,94
0.901096722479864,95
0.914631039914308,96
0.928250343129916,97
0.941570844229455,98
0.955362698944095,99
0.967461582660145,100
0.982353584309096,101
0.995872814726437,102
1.0093691770112,103
1.02229516934204,104
1.03691959313287,105
1.05117111715219,106
1.06332953080308,107
1.07771344934644,108
1.09145448278817,109
1.10507830130012,110
1.11580961617799,111
1.13189912978771,112
1.14548519923512,113
1.15907355072629,114
1.17147699359708,115
1.1856978523205,116
1.19937167542493,117
1.21018013314527,118
1.22622001346687,119
1.23980907474167,120
1.25324275694866,121
1.26671311168178,122
1.28055342863292,123
1.29381950095325,124
1.307419778081,125
1.32025122468574,126
1.33414206112123,127
1.34434792870326,128
1.36040725864783,129
1.37468503200376,130
1.38768587910255,131
1.40195914952441,132
1.41420572718778,133
1.42933396417814,134
1.44246029295145,135
1.45623564926435,136
1.47045757928232,137
1.48429586673063,138
1.49441020335739,139
1.50617776190774,140
1.52039705979682,141
1.53418644681415,142
1.54859562058813,143
1.56104467645541,144
1.57259919707096,145
1.58741804296895,146
1.60119044907069,147
1.61305822226936,148
1.62769260086076,149
1.64104501379975,150
1.65074071266112,151
1.66773488111594,152
1.6813769388784,153
1.69492235413095,154
1.70723360688542,155
1.72149970103415,156
1.73538790664601,157
1.74539984776826,158
1.7622004361513,159
1.77601122501228,160
1.78872514691588,161
1.80275336662279,162
1.81655563911002,163
1.83023303491899,164
1.84308023692039,165
1.85731600260551,166
1.87084684221516,167
1.88141018299953,168
1.89758970770455,169
1.91155630855945,170
1.9242794045161,171
1.93825658875444,172
1.95119699055469,173
1.96408020931231,174
1.97841159315281,175
1.99064247052191,176
2.00257912893658,177
2.02040651545647,178
2.03401411502199,179
2.046529820276,180
2.06119542924854,181
2.07488547949462,182
2.08801949827539,183
2.10126005741221,184
2.11547458928591,185
2.12883292895284,186
2.13958326638773,187
2.15571304078766,188
2.16926771127502,189
2.1824408906746,190
2.19671215374674,191
2.21036515461105,192
2.22359207191085,193
2.23805441913297,194
2.25399346977112,195
2.26530620979722,196
2.2784469460096,197
2.29316701458595,198
2.30792768590211,199
2.32019677294074,200
2.33322951813228,201
2.34648036237118,202
2.35888593972067,203
2.37261407470646,204
2.38643284299057,205
2.40052491878337,206
2.4128409614743,207
2.42685489289101,208
2.43838521411141,209
2.45071728437998,210
2.46319729924229,211
2.47612964863214,212
2.48957860234524,213
2.50291914861728,214
2.51681457777815,215
2.53044025921737,216
2.5436462897936,217
2.55723916911363,218
2.57044606435715,219
2.58376945289915,220
2.59714801481428,221
2.61093412251125,222
2.62230630351158,223
2.63786461086185,224
2.65123993653789,225
2.66431514297003,226
2.67801726543022,227
2.69203163024122,228
2.70546567365775,229
2.71892494735095,230
2.73245252000518,231
2.74545395151749,232
2.75951898966732,233
2.76941920667671,234
2.78586276710758,235
2.79884058888751,236
2.81220817201712,237
2.82568507859498,238
2.83893031682061,239
2.85283832390763,240
2.86488567518541,241
2.87916551386708,242
2.89316161541381,243
2.90677816053924,244
2.91795659413678,245
2.93297075003482,246
2.94725831408663,247
2.96079915249372,248
2.97292034021489,249
2.98720980970939,250
3.00121520501111,251
3.0099833892872,252
3.02770434972319,253
3.04127957890774,254
3.0547620896986,255
3.06476033172987,256
3.08179492240112,257
3.09669119499802,258
3.10927891735557,259
3.12194909566622,260
3.13526247030352,261
3.14900102519363,262
3.16111012832912,263
3.17594519797405,264
3.18895949854163,265
3.20352439122904,266
3.21647808958124,267
3.23054408348604,268
3.24379414443831,269
3.25404803343232,270
3.27210321888867,271
3.28102171897399,272
3.29420963184549,273
3.30491189982302,274
3.32053302372006,275
3.33468119632326,276
3.34942849329413,277
3.36083231762234,278
3.37489022976301,279
3.38848117486485,280
3.40079382310772,281
3.41533624607746,282
3.42886558168108,283
3.44238671816311,284
3.4531426996459,285
3.46908831020998,286
3.48270662829468,287
3.49496536685417,288
3.50956691054266,289
3.52305815845112,290
3.53605757510459,291
3.5505050817225,292
3.56363163762777,293
3.57619437784682,294
3.59111675166291,295
3.6036552085893,296
3.61756898718739,297
3.62946579030752,298
3.64436680678502,299
3.65759767182124,300
3.67072665496145,301
3.68508615294579,302
3.69822520733085,303
3.71160159459607,304
3.7258362677106,305
3.73941090658237,306
3.75067674631542,307
3.76712928827974,308
3.78025509748764,309
3.79350222983707,310
3.80659811923424,311
3.8229319628526,312
3.83551744088814,313
3.84693618555291,314
3.86481284967041,315
3.87807595564015,316
3.89049969568688,317
3.90284687320656,318
3.91778899623865,319
3.92954499162925,320
3.94259400305554,321
3.95466447191322,322
3.96747388592222,323
3.97899995704395,324
3.99471854198514,325
4.00673177327372,326
4.02006245506496,327
4.03320901145592,328
4.04603385188343,329
4.05872636945461,330
4.07219047637145,331
4.08597368374477,332
4.0989747128784,333
4.11193657008685,334
4.12552899380696,335
4.13773779369961,336
4.15259261660165,337
4.16602345522753,338
4.1799302051836,339
4.19080488023506,340
4.20686509227087,341
4.22052041823389,342
4.23377469909255,343
4.24719988363095,344
4.26065114235979,345
4.27403268742711,346
4.28440721952353,347
4.30044779978484,348
4.3140529744642,349
4.32645904159824,350
4.34024532883932,351
4.35510259720724,352
4.3681543017314,353
4.38216773722729,354
4.39551036605821,355
4.4079574636578,356
4.4224944740072,357
4.43300578267472,358
4.45076094761878,359
4.46435858008302,360
4.4741764841056,361
4.48617768412278,362
4.50097917197442,363
4.51361895047149,364
4.52836090902161,365
4.54128410515676,366
4.55388983786672,367
4.56842048670858,368
4.58110201331057,369
4.59530850410536,370
4.60896865102511,371
4.62239889114536,372
4.63231619293699,373
4.64910905546473,374
4.66280188653234,375
4.67626178320409,376
4.68900500278607,377
4.70301027749814,378
4.71625223522564,379
4.72708562786693,380
4.74304365161063,381
4.75649976506434,382
4.77018070445591,383
4.78041336176974,384
4.79642168024404,385
4.81238248605864,386
4.82141253700575,387
4.83415538608247,388
4.84785119051096,389
4.86118785359217,390
4.8731122088839,391
4.88840816367179,392
4.90109755689278,393
4.91526540812716,394
4.92897174498045,395
4.94273453386751,396
4.9563689387241,397
4.96857147905207,398
4.9831465535922,399
4.99518016216065,400
5.01037232329875,401
5.02199267902562,402
5.03601526599411,403
5.05083719148971,404
5.06418732220835,405
5.07718464527753,406
5.09133378990071,407
5.10496058237739,408
5.11557852613282,409
5.13185828644031,410
5.14554413499956,411
5.15917208731145,412
5.171733621134,413
5.18593859346805,414
5.1994969163331,415
5.21127158503298,416
5.22647492784707,417
5.2400297647557,418
5.25342620720644,419
5.26559230365683,420
5.28006414003416,421
5.29342285578975,422
5.30517666496084,423
5.3195451804202,424
5.33301344762312,425
5.34586510494964,426
5.35901361815509,427
5.37424360001722,428
5.38692443365001,429
5.40278561742059,430
5.4147567128548,431
5.42959525955839,432
5.44524239515618,433
5.45698030044843,434
5.46942482143534,435
5.48076895737995,436
5.49502541831578,437
5.50652276756394,438
5.51969382897836,439
5.53275517746359,440
5.54644012476594,441
5.56066172686273,442
5.57120591854174,443
5.58586163879746,444
5.59861656401582,445
5.61255922551151,446
5.62389627166176,447
5.6380360563984,448
5.64905265570547,449
5.66513472196133,450
5.67892908482995,451
5.69232814396135,452
5.70568086101549,453
5.71916551514893,454
5.73257641423048,455
5.74457862743351,456
5.75952920075313,457
5.77266830436463,458
5.78633765117681,459
5.79963932918782,460
5.8129805864487,461
5.82396580791613,462
5.83804762021997,463
5.85353126726724,464
5.86675982911723,465
5.88064015927415,466
5.89176113433912,467
5.9073754792017,468
5.92112385054846,469
5.93469195592061,470
5.94793622968812,471
5.95990795113228,472
5.97499434810012,473
5.98720787890295,474
6.00161002990763,475
6.01550407633467,476
6.02908136324087,477
6.03920393326683,478
6.05590226820178,479
6.06940747862166,480
6.08256293971996,481
6.09609396858678,482
6.10952317811747,483
6.12291199303711,484
6.13174988047418,485
6.14918900567356,486
6.16290705264223,487
6.17554739775195,488
6.18993783535408,489
6.20365345795764,490
6.217610878847,491
6.23074894103848,492
6.24401576210086,493
6.2575560027184,494
6.26752086681023,495
